AutoNum,playerID,birthyear,yearID,salary,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,SF,SH,HBP,IBB
9009,blantjo01,1980,2016,4000000,1,LAN,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010,blashja01,1989,2016,507500,1,SDN,NL,38,71,7,12,2,0,3,5,1,0,11,34,3,0,0,2,0
9011,blazemi01,1989,2016,514200,1,MIL,NL,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012,blevije01,1983,2016,4000000,1,NYN,NL,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013,bogaexa01,1992,2016,650000,1,BOS,AL,157,652,115,192,34,1,21,89,13,4,58,123,14,3,0,6,0
9014,bolsimi01,1988,2016,515000,1,LAN,NL,6,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
9015,bourjpe01,1987,2016,2000000,1,PHI,NL,123,355,40,89,20,7,5,23,6,4,17,91,6,1,6,4,2
9016,bourju01,1988,2016,537500,1,MIA,NL,90,280,35,74,12,1,15,51,0,0,38,56,8,3,0,0,9
9017,bowmama01,1991,2016,507500,1,SLN,NL,59,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9018,boxbebr01,1988,2016,519200,1,TBA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,boyerbl01,1981,2016,950000,1,MIL,NL,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9020,brachbr01,1986,2016,1250000,1,BAL,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9021,brachsi01,1992,2016,509300,1,ARI,NL,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9022,bradlja02,1990,2016,546500,1,BOS,AL,156,558,94,149,30,7,26,87,9,2,63,143,10,5,0,10,5
9023,brantmi02,1987,2016,7375000,1,CLE,AL,11,39,5,9,2,0,0,7,1,0,3,6,1,1,0,0,1
9024,braunry02,1983,2016,19315013,1,MIL,NL,135,511,80,156,23,3,30,91,16,5,46,98,20,3,0,4,10
9025,breslcr01,1980,2016,1500000,1,MIA,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,britoso01,1992,2016,508500,1,ARI,NL,40,95,10,17,3,1,4,12,2,0,2,23,3,0,0,0,0
9027,brittza01,1987,2016,6750000,1,BAL,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,browntr01,1991,2016,508500,1,SFN,NL,75,173,17,41,7,0,5,19,0,1,10,39,2,0,0,1,0
9029,broxtjo01,1984,2016,3750000,1,SLN,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,broxtke01,1990,2016,508500,1,MIL,NL,75,207,28,50,10,1,9,19,23,4,36,88,2,0,1,0,0
9031,bruceja01,1987,2016,12541666,1,CIN,NL,97,370,60,98,22,6,25,80,4,2,27,83,11,3,0,2,3
9032,bruceja01,1987,2016,12541666,2,NYN,NL,50,169,14,37,5,0,8,19,0,0,17,43,3,0,0,1,4
9033,bryankr01,1992,2016,652000,1,CHN,NL,155,603,121,176,35,3,39,102,8,5,75,154,3,3,0,18,5
9034,buchhcl01,1984,2016,13000000,1,BOS,AL,37,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
9035,buchtry01,1987,2016,520000,1,SDN,NL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,bumgama01,1989,2016,9916667,1,SFN,NL,36,86,8,16,6,0,3,9,0,0,10,43,1,1,0,0,0
9037,bundydy01,1992,2016,1800000,1,BAL,AL,36,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9038,burnsbi02,1989,2016,512500,1,OAK,AL,73,274,32,64,11,4,0,12,14,3,10,30,3,1,3,4,2
9039,burnsbi02,1989,2016,512500,2,KCA,AL,24,37,7,9,0,0,0,1,3,2,0,7,0,1,0,2,0
9040,burriem01,1985,2016,925000,1,PHI,NL,39,45,3,5,1,1,0,0,1,0,2,10,1,0,1,2,0
9041,buterdr01,1983,2016,1162500,1,KCA,AL,56,123,18,35,10,1,4,16,0,0,8,36,2,0,2,0,0
9042,butlebi03,1986,2016,11666667,1,OAK,AL,85,221,24,61,16,0,4,31,0,0,19,34,13,2,0,0,1
9043,butlebi03,1986,2016,11666667,2,NYA,AL,12,29,3,10,2,0,1,4,0,0,2,8,0,1,0,0,0
9044,buxtoby01,1993,2016,512500,1,MIN,AL,92,298,44,67,19,6,10,38,10,2,23,118,2,3,4,3,0
9045,byrdma01,1977,2016,1000000,1,CLE,AL,34,115,11,31,6,0,5,19,0,0,11,38,1,3,0,0,1
9046,cabreas01,1985,2016,8250000,1,NYN,NL,141,521,65,146,30,1,23,62,5,1,38,103,14,2,0,7,3
9047,cabreme01,1984,2016,14000000,1,CHA,AL,151,591,70,175,42,5,14,86,2,0,47,69,17,5,3,0,2
9048,cabremi01,1983,2016,28000000,1,DET,AL,158,595,92,188,31,1,38,108,0,0,75,116,26,5,0,4,15
9049,cahiltr01,1988,2016,4250000,1,CHN,NL,51,8,1,1,0,0,0,1,0,0,1,4,0,0,2,0,0
9050,cainlo01,1986,2016,6500000,1,KCA,AL,103,397,56,114,19,1,9,56,14,5,31,84,15,4,0,2,3
9051,cainma01,1984,2016,20833333,1,SFN,NL,21,27,1,2,1,0,1,5,0,0,0,17,0,0,1,0,0
9052,calhoko01,1987,2016,3400000,1,LAA,AL,157,594,91,161,35,5,18,75,2,3,67,118,10,5,0,6,0
9053,caminar01,1987,2016,532500,1,PIT,NL,39,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9054,caminar01,1987,2016,532500,2,SEA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,campber01,1987,2016,513308,1,NYN,NL,40,75,9,13,1,0,1,9,1,0,10,24,2,1,0,2,1
9056,canhama01,1989,2016,512500,1,OAK,AL,16,41,4,5,0,0,3,6,0,1,0,20,1,1,1,1,0
9057,canoro01,1982,2016,24000000,1,SEA,AL,161,655,107,195,33,2,39,103,0,1,47,100,18,5,0,8,8
9058,capuach01,1978,2016,1500000,1,MIL,NL,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9059,carpema01,1985,2016,6500000,1,SLN,NL,129,473,81,128,36,6,21,68,0,4,81,108,4,4,3,5,6
9060,carraca01,1987,2016,4500000,1,CLE,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9061,carreez01,1987,2016,521800,1,TOR,AL,110,270,47,67,9,1,6,23,7,4,27,70,8,2,7,4,0
9062,cartech02,1986,2016,2500000,1,MIL,NL,160,549,84,122,27,1,41,94,3,1,76,206,18,10,0,9,1
9063,casalcu01,1988,2016,513600,1,TBA,AL,84,226,23,42,10,0,8,25,0,0,25,82,2,0,3,2,1
9064,cashnan01,1986,2016,7150000,1,SDN,NL,16,18,2,3,0,0,0,1,0,0,2,6,0,0,2,0,0
9065,cashnan01,1986,2016,7150000,2,MIA,NL,12,16,1,3,0,0,0,0,0,0,1,7,0,0,1,0,0
9066,casteni01,1992,2016,536500,1,DET,AL,110,411,54,117,25,4,18,58,1,1,28,111,4,5,0,3,1
9067,castiwe01,1987,2016,3700000,1,ARI,NL,113,416,41,110,24,0,14,68,2,0,33,121,5,4,0,4,3
9068,castrja01,1987,2016,5000000,1,HOU,AL,113,329,41,69,16,3,11,32,2,1,45,123,9,0,1,1,0
9069,castrmi01,1994,2016,509500,1,COL,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,castrst01,1990,2016,7857142,1,NYA,AL,151,577,63,156,29,1,21,70,4,0,24,118,15,5,1,3,1
9071,cecilbr01,1986,2016,3800000,1,TOR,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,cedenxa01,1986,2016,524100,1,TBA,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9073,cervefr01,1986,2016,3500000,1,PIT,NL,101,326,42,86,14,1,1,33,6,2,56,72,14,5,0,6,1
9074,cespeyo01,1985,2016,27328046,1,NYN,NL,132,479,72,134,25,1,31,86,3,1,51,108,14,6,0,7,8
9075,cessalu01,1992,2016,507500,1,NYA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9076,chafian01,1990,2016,519700,1,ARI,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9077,chapmar01,1988,2016,9468443,1,NYA,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,chapmar01,1988,2016,9468443,2,CHN,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9079,chatwty01,1989,2016,1000000,1,COL,NL,27,53,3,10,0,1,0,4,0,0,2,14,1,0,3,0,0
9080,chaveje01,1983,2016,4000000,1,TOR,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,chaveje01,1983,2016,4000000,2,LAN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,chenwe02,1985,2016,12500000,1,MIA,NL,22,44,0,0,0,0,0,0,0,0,0,18,2,0,5,0,0
9083,chiriro01,1984,2016,1550000,1,TEX,AL,57,147,21,33,11,0,9,20,0,1,15,44,4,2,1,5,0
9084,chiselo01,1988,2016,2725000,1,CLE,AL,126,385,43,110,25,5,8,57,6,0,23,70,4,4,3,3,2
9085,choiji01,1991,2016,650000,1,LAA,AL,54,112,9,19,4,0,5,12,2,4,16,27,2,1,0,0,1
9086,choosh01,1982,2016,20000000,1,TEX,AL,48,178,27,43,7,0,7,17,6,3,25,46,1,0,0,7,1
9087,cingrto01,1989,2016,530000,1,CIN,NL,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9088,cishest01,1986,2016,4000000,1,SEA,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,clevest01,1986,2016,516500,1,SEA,AL,22,68,7,15,3,0,1,7,0,0,8,14,3,0,0,0,0
9090,clippty01,1985,2016,6100000,1,ARI,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9091,clippty01,1985,2016,6100000,2,NYA,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,cobbal01,1987,2016,4000000,1,TBA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9093,coghlch01,1985,2016,4800000,1,OAK,AL,51,158,14,23,5,0,5,14,1,1,13,47,2,0,0,1,1
9094,coghlch01,1985,2016,4800000,2,CHN,NL,48,103,21,26,7,2,1,16,1,0,22,26,2,1,0,2,2
9095,colabch01,1983,2016,521300,1,TOR,AL,10,29,0,2,0,0,0,1,0,0,2,9,2,0,0,1,0
9096,colege01,1990,2016,548000,1,PIT,NL,21,40,3,8,1,0,1,3,0,0,0,19,0,0,2,1,0
9097,colemlo01,1986,2016,725000,1,LAN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9098,collity01,1990,2016,510500,1,DET,AL,56,136,14,32,2,3,4,15,1,1,13,38,1,1,0,1,0
9099,colomal01,1988,2016,521700,1,TBA,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,colonba01,1973,2016,7250000,1,NYN,NL,34,60,4,5,2,0,1,2,0,0,1,40,3,0,4,0,0
9101,colonch01,1989,2016,518425,1,KCA,AL,54,147,13,34,6,0,1,13,0,1,11,31,4,0,1,2,0
9102,confomi01,1993,2016,517246,1,NYN,NL,109,304,38,67,21,1,12,42,2,1,36,89,6,3,0,5,2
9103,congeha01,1988,2016,1500000,1,TBA,AL,49,124,6,24,5,0,3,10,0,0,12,40,4,0,1,0,0
9104,conlead01,1990,2016,512500,1,MIA,NL,25,41,4,5,0,0,0,3,0,0,1,22,1,1,4,0,0
9105,corbipa01,1989,2016,2525000,1,ARI,NL,38,49,7,15,3,1,0,4,0,1,1,14,0,0,3,0,0
9106,correca01,1994,2016,516700,1,HOU,AL,153,577,76,158,36,3,20,96,13,3,75,139,12,3,0,5,5
9107,cosarja01,1990,2016,550000,1,MIA,NL,4,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
9108,cosarja01,1990,2016,550000,2,SDN,NL,9,10,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0
9109,cothaca01,1987,2016,509675,1,CIN,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9110,cowgico01,1986,2016,1000000,1,CLE,AL,9,12,0,1,0,0,0,0,0,0,2,7,1,0,0,0,0
9111,cozarza01,1985,2016,2925000,1,CIN,NL,121,464,67,117,28,2,16,50,4,1,37,84,9,4,1,2,3
9112,crawfbr01,1987,2016,6000000,1,SFN,NL,155,553,67,152,28,11,12,84,7,0,57,115,13,9,0,4,10
9113,crawfca02,1981,2016,20750000,1,LAN,NL,30,81,8,15,2,1,0,6,0,1,4,11,3,1,0,1,0
9114,crispco01,1979,2016,11000000,1,OAK,AL,102,393,45,92,24,4,11,47,7,5,37,65,6,2,2,0,2
9115,crispco01,1979,2016,11000000,2,CLE,AL,20,53,9,11,3,0,2,8,3,0,9,13,1,0,2,0,0
9116,croncj01,1990,2016,525000,1,LAA,AL,116,407,51,113,25,2,16,69,2,3,24,75,9,5,0,7,1
9117,cruzne02,1980,2016,14250000,1,SEA,AL,155,589,96,169,27,1,43,105,2,0,62,159,15,7,0,9,5
9118,cuetojo01,1986,2016,17500000,1,SFN,NL,32,70,1,8,0,0,0,5,0,0,2,24,2,1,11,0,0
9119,culbech01,1989,2016,535000,1,LAN,NL,34,67,6,20,3,0,1,7,1,0,1,13,2,0,0,0,0
9120,danksjo01,1985,2016,15750000,1,CHA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,darnatr01,1989,2016,542604,1,NYN,NL,75,251,27,62,7,0,4,15,0,0,19,50,7,1,2,3,1
9122,darviyu01,1986,2016,10000000,1,TEX,AL,17,3,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0
9123,davisch02,1986,2016,21268890,1,BAL,AL,157,566,99,125,21,0,38,84,1,0,88,219,6,3,0,8,3
9124,daviskh01,1987,2016,524500,1,OAK,AL,150,555,85,137,24,2,42,102,1,2,42,166,19,5,0,8,0
9125,davisra01,1980,2016,5250000,1,CLE,AL,134,454,74,113,23,2,12,48,43,6,33,106,9,2,1,5,0
9126,daviswa01,1985,2016,8000000,1,KCA,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,deazaal01,1984,2016,5750000,1,NYN,NL,130,234,31,48,9,0,6,25,4,3,26,67,5,1,1,5,1
9128,degroja01,1988,2016,607000,1,NYN,NL,27,42,6,6,1,0,0,2,0,0,3,12,1,0,5,0,0
9129,dejesiv02,1987,2016,517000,1,CIN,NL,104,221,21,56,10,0,1,20,3,1,17,51,6,1,2,2,1
9130,delarru01,1989,2016,2350000,1,ARI,NL,13,14,0,1,0,0,0,1,0,0,0,3,1,0,3,0,0
9131,delgara01,1990,2016,1275000,1,ARI,NL,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,descada01,1986,2016,2100000,1,COL,NL,99,250,38,66,12,2,8,38,3,0,34,56,2,4,0,1,3
9133,desclan01,1990,2016,540000,1,CIN,NL,20,41,0,5,1,0,0,1,0,0,1,22,1,0,1,0,0
9134,deshide02,1992,2016,517300,1,TEX,AL,74,182,36,38,7,0,4,13,8,3,15,54,1,1,3,2,0
9135,desmoia01,1985,2016,8000000,1,TEX,AL,156,625,107,178,29,3,22,86,21,6,44,160,11,3,0,5,2
9136,detwiro01,1986,2016,1000000,1,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9137,detwiro01,1986,2016,1000000,2,OAK,AL,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9138,diazel01,1990,2016,510000,1,PIT,NL,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9139,diazju03,1984,2016,525000,1,CIN,NL,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9140,dickeco01,1989,2016,522900,1,TBA,AL,148,510,57,125,36,3,24,70,0,2,33,134,12,2,0,2,6
9141,diekmja01,1987,2016,1255000,1,TEX,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9142,dietrde01,1989,2016,522500,1,MIA,NL,128,351,39,98,20,5,7,42,1,0,32,84,6,5,0,24,2
9143,donaljo02,1985,2016,11650000,1,TOR,AL,155,577,122,164,32,5,37,99,7,1,109,119,16,3,2,9,6
9144,doolise01,1986,2016,1580000,1,OAK,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,doziebr01,1987,2016,3000000,1,MIN,AL,155,615,104,165,35,5,42,99,18,2,61,138,12,5,2,8,6
9146,drewst01,1983,2016,3000000,1,WAS,NL,70,143,24,38,11,1,8,21,0,1,16,31,3,4,0,2,0
9147,drurybr01,1992,2016,508900,1,ARI,NL,134,461,59,130,31,1,16,53,1,1,31,100,14,4,0,3,2
9148,dudalu01,1986,2016,6725000,1,NYN,NL,47,153,20,35,7,0,7,23,0,0,15,36,1,2,0,2,2
9149,duffyda01,1988,2016,4225000,1,KCA,AL,42,5,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
9150,duffyma01,1991,2016,510200,1,SFN,NL,70,257,32,65,11,2,4,21,8,4,20,40,9,3,2,4,0
9151,duffyma01,1991,2016,510200,2,TBA,AL,21,76,9,21,3,0,1,7,0,1,3,13,4,1,0,0,0
9152,duffyma02,1989,2016,537500,1,HOU,AL,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9153,dukeza01,1983,2016,5000000,1,CHA,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154,dukeza01,1983,2016,5000000,2,SLN,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9155,dullry01,1989,2016,507500,1,OAK,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,dunnmi01,1985,2016,3450000,1,MIA,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9157,duvalad01,1988,2016,510000,1,CIN,NL,150,552,85,133,31,6,33,103,6,5,41,164,7,8,0,6,1
9158,dysonja01,1984,2016,1725000,1,KCA,AL,107,299,46,83,14,8,1,25,30,7,26,39,4,1,8,3,2
9159,dysonsa01,1988,2016,525270,1,TEX,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9160,eatonad02,1988,2016,2750000,1,CHA,AL,157,619,91,176,29,9,14,59,14,5,63,115,6,3,7,14,2
9161,edginjo01,1986,2016,625000,1,NYN,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,eickhje01,1990,2016,516000,1,PHI,NL,33,61,4,8,3,0,0,5,0,0,1,12,3,0,0,0,0
9163,ellisaj01,1981,2016,4500000,1,LAN,NL,53,139,8,27,5,0,1,13,1,1,16,24,5,1,3,2,2
9164,ellisaj01,1981,2016,4500000,2,PHI,NL,11,32,3,10,3,0,1,9,1,0,3,7,0,0,0,0,0
9165,ellsbja01,1983,2016,21142857,1,NYA,AL,148,551,71,145,24,5,9,56,20,8,54,84,11,3,4,2,1
9166,encared01,1983,2016,10000000,1,TOR,AL,160,601,99,158,34,0,42,127,2,0,87,138,22,8,0,5,3
9167,eovalna01,1990,2016,5600000,1,NYA,AL,24,5,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0
9168,escobal02,1986,2016,5250000,1,KCA,AL,162,637,57,166,24,6,7,55,17,4,27,96,16,5,10,3,2
9169,escobed01,1989,2016,2150000,1,MIN,AL,105,352,32,83,14,2,6,37,1,3,21,72,7,1,2,1,1
9170,escobyu01,1982,2016,7000000,1,LAA,AL,132,517,68,157,28,1,5,39,0,3,40,67,21,4,3,3,0
9171,espinda01,1987,2016,2875000,1,WAS,NL,157,516,66,108,15,0,24,72,9,2,54,174,4,4,7,20,12
9172,estrama01,1983,2016,11500000,1,TOR,AL,29,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
9173,ethiean01,1982,2016,18000000,1,LAN,NL,16,24,2,5,1,0,1,2,0,0,2,6,1,0,0,0,1
9174,evelada01,1983,2016,895000,1,TBA,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,familje01,1989,2016,4100000,1,NYN,NL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,farmebu01,1991,2016,509500,1,DET,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9177,farquda01,1987,2016,527000,1,TBA,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9178,faulkan01,1992,2016,508500,1,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9179,feldmsc01,1983,2016,8000000,1,HOU,AL,26,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9180,feldmsc01,1983,2016,8000000,2,TOR,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9181,felizmi01,1993,2016,508200,1,HOU,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,felizne01,1988,2016,3900000,1,PIT,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9183,fernajo02,1992,2016,2800000,1,MIA,NL,30,52,3,13,2,0,0,6,0,0,1,13,1,0,8,0,0
9184,fieldjo03,1985,2016,900000,1,HOU,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9185,fieldjo03,1985,2016,900000,2,LAN,NL,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9186,fieldpr01,1984,2016,24000000,1,TEX,AL,89,326,29,69,16,0,8,44,0,0,32,63,12,5,0,7,1
9187,fienca01,1983,2016,2275000,1,MIN,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9188,fienca01,1983,2016,2275000,2,LAN,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9189,fiersmi01,1985,2016,524100,1,HOU,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9190,figueco01,1987,2016,550000,1,PIT,NL,23,26,0,4,0,0,0,3,1,0,1,2,0,0,0,0,0
9191,finnebr01,1993,2016,511500,1,CIN,NL,33,53,4,6,2,0,0,2,0,0,3,18,2,0,5,0,0
9192,fistedo01,1984,2016,7000000,1,HOU,AL,32,5,0,1,0,0,0,2,0,0,0,1,0,0,2,0,0
9193,flahery01,1986,2016,1500000,1,BAL,AL,74,157,16,34,7,0,3,15,2,0,17,48,1,1,1,0,1
9194,florera02,1992,2016,508800,1,MIL,NL,104,249,18,51,8,0,2,19,3,0,31,58,11,4,3,2,3
9195,florewi01,1991,2016,526014,1,NYN,NL,103,307,38,82,14,0,16,49,1,1,23,48,9,3,0,2,0
9196,flowety01,1986,2016,2000000,1,ATL,NL,83,281,27,76,18,0,8,41,0,0,29,91,3,4,0,11,1
9197,floydga01,1983,2016,1000000,1,TOR,AL,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,forsylo01,1987,2016,2250000,1,TBA,AL,127,511,76,135,24,4,20,52,6,6,46,127,8,2,0,8,0
9199,fowlede01,1986,2016,8000000,1,CHN,NL,125,456,84,126,25,7,13,48,13,4,79,124,3,4,1,11,0
9200,francje02,1984,2016,1000000,1,ATL,NL,99,257,29,64,13,0,7,33,2,0,16,75,4,3,0,0,2
9201,francje02,1984,2016,1000000,2,MIA,NL,26,50,4,14,2,1,0,1,0,2,4,15,1,0,1,0,0
9202,francma02,1992,2016,517500,1,PHI,NL,152,581,67,148,23,1,25,88,1,1,40,106,13,4,0,5,7
9203,frazito01,1986,2016,8250000,1,CHA,AL,158,590,89,133,21,0,40,98,15,5,64,163,11,7,1,4,1
9204,freemfr01,1989,2016,12359375,1,ATL,NL,158,589,102,178,43,6,34,91,6,1,89,171,12,5,0,10,18
9205,freesda01,1983,2016,3000000,1,PIT,NL,141,437,63,118,23,0,13,55,0,0,45,142,15,0,0,10,2
9206,fryerer01,1985,2016,575000,1,SLN,NL,24,38,7,14,2,0,0,5,0,1,3,7,0,0,0,0,0
9207,fryerer01,1985,2016,575000,2,PIT,NL,36,78,12,17,2,1,0,8,0,2,10,18,1,2,2,0,0
9208,fuentre01,1991,2016,508450,1,KCA,AL,13,41,2,13,1,0,0,5,0,2,3,8,0,0,0,0,0
9209,gallayo01,1986,2016,8728776,1,BAL,AL,24,4,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
9210,galvifr01,1989,2016,2000000,1,PHI,NL,158,584,61,141,26,3,20,67,17,6,25,136,16,4,8,3,6
9211,gantjo01,1992,2016,507500,1,ATL,NL,20,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
9212,garciad01,1985,2016,508750,1,ATL,NL,134,532,65,145,29,0,14,65,3,2,24,93,18,0,0,6,4
9213,garciav01,1991,2016,2100000,1,CHA,AL,120,413,59,101,18,2,12,51,4,4,34,115,9,2,0,4,0
9214,garcigr01,1989,2016,507500,1,SLN,NL,99,214,33,59,11,0,3,17,1,1,38,50,3,1,0,4,4
9215,garcija01,1980,2016,6500000,1,SFN,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,garcija02,1986,2016,11500000,1,SLN,NL,32,41,3,7,0,0,0,4,0,0,2,17,0,1,7,0,0
9217,garciyi01,1990,2016,517500,1,LAN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,gardnbr01,1983,2016,13500000,1,NYA,AL,148,547,80,143,22,6,7,41,16,4,70,106,6,5,4,8,0
9219,garzama01,1983,2016,12209424,1,MIL,NL,19,28,1,1,0,0,0,0,0,0,2,17,1,0,3,0,0
9220,gattiev01,1986,2016,3300000,1,HOU,AL,128,447,58,112,19,0,32,72,2,1,43,127,12,5,0,4,6
9221,gausmke01,1991,2016,532000,1,BAL,AL,30,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
9222,gearrco01,1986,2016,550000,1,SFN,NL,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,geedi01,1986,2016,2000000,1,KCA,AL,33,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9224,geltzst01,1987,2016,519300,1,TBA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,gennesc01,1990,2016,518100,1,MIL,NL,136,498,58,131,30,1,14,56,8,1,38,114,11,2,1,2,1
9226,gentrcr01,1983,2016,1000000,1,LAA,AL,14,34,2,5,1,0,0,2,0,0,3,6,2,0,1,1,0
9227,giavojo01,1987,2016,532500,1,LAA,AL,99,346,44,90,20,1,6,31,4,3,13,39,11,3,4,1,0
9228,gibsoky01,1987,2016,587500,1,MIN,AL,25,7,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0
9229,gileske01,1990,2016,528200,1,HOU,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230,gimench01,1982,2016,975000,1,CLE,AL,68,139,17,30,4,0,4,11,0,0,10,41,8,1,4,1,0
9231,givenmy01,1990,2016,511500,1,BAL,AL,66,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9232,goeddty01,1992,2016,507500,1,PHI,NL,92,213,17,41,3,3,4,16,3,0,17,52,4,1,1,2,0
9233,goinsry01,1988,2016,520200,1,TOR,AL,77,183,13,34,9,2,3,12,1,1,9,48,6,0,3,1,0
9234,goldspa01,1987,2016,5833333,1,ARI,NL,158,579,106,172,33,3,24,95,32,5,110,150,14,8,0,7,15
9235,gomesya01,1987,2016,2583333,1,CLE,AL,74,251,22,42,11,1,9,34,0,0,9,69,7,2,0,2,0
